threshold,precision,recall,f1
4.194853e-06,0.01375453446191052,0.9285714285714286,0.02710753649088574
4.195173e-06,0.013756613756613757,0.9285714285714286,0.02711157455680126
4.1991357e-06,0.013758693680072574,0.9285714285714286,0.02711561382595454
4.199524e-06,0.013760774232572206,0.9285714285714286,0.027119654298883456
4.1997764e-06,0.013762855414398064,0.9285714285714286,0.02712369597612621
4.2011543e-06,0.013764937225835728,0.9285714285714286,0.027127738858221326
4.2012985e-06,0.013767019667170952,0.9285714285714286,0.02713178294570764
4.201423e-06,0.013769102738689665,0.9285714285714286,0.02713582823912433
4.201932e-06,0.013771186440677966,0.9285714285714286,0.027139874739010864
4.2050506e-06,0.013773270773422127,0.9285714285714286,0.027143922445907062
4.2073652e-06,0.013775355737208598,0.9285714285714286,0.027147971360353053
4.2075135e-06,0.013777441332323998,0.9285714285714286,0.027152021482889286
4.2154415e-06,0.013779527559055118,0.9285714285714286,0.02715607281405653
4.2165675e-06,0.01378161441768893,0.9285714285714286,0.02716012535439589
4.218386e-06,0.013783701908512571,0.9285714285714286,0.027164179104448787
4.21845e-06,0.013785790031813362,0.9285714285714286,0.02716823406475696
4.219283e-06,0.013787878787878788,0.9285714285714286,0.027172290235862477
4.2197134e-06,0.013789968176996514,0.9285714285714286,0.027176347618307728
4.221098e-06,0.01379205819945438,0.9285714285714286,0.02718040621263543
4.2226843e-06,0.013794148855540396,0.9285714285714286,0.027184466019388627
4.2277416e-06,0.013796240145542753,0.9285714285714286,0.027188527039110677
4.2282777e-06,0.01379833206974981,0.9285714285714286,0.027192589272345268
4.2291003e-06,0.013800424628450107,0.9285714285714286,0.02719665271963641
4.2311217e-06,0.013802517821932352,0.9285714285714286,0.027200717381528454
4.2325096e-06,0.013804611650485438,0.9285714285714286,0.027204783258566054
4.2333736e-06,0.013806706114398421,0.9285714285714286,0.027208850351294195
4.2340844e-06,0.013808801213960546,0.9285714285714286,0.027212918660258205
4.234686e-06,0.013810896949461223,0.9285714285714286,0.027216988186003717
4.236536e-06,0.013812993321190042,0.9285714285714286,0.02722105892907671
4.236641e-06,0.01381509032943677,0.9285714285714286,0.02722513089002347
4.2368188e-06,0.013817187974491345,0.9285714285714286,0.027229204069390615
4.2371503e-06,0.013819286256643887,0.9285714285714286,0.027233278467725105
4.2397046e-06,0.01382138517618469,0.9285714285714286,0.027237354085574213
4.241751e-06,0.013823484733404223,0.9285714285714286,0.02724143092348554
4.2424067e-06,0.013825584928593133,0.9285714285714286,0.02724550898200702
4.2442275e-06,0.013827685762042243,0.9285714285714286,0.02724958826168691
4.2446e-06,0.013829787234042552,0.9285714285714286,0.027253668763073804
4.244843e-06,0.01383188934488524,0.9285714285714286,0.027257750486716623
4.2467377e-06,0.01383399209486166,0.9285714285714286,0.0272618334331646
4.247009e-06,0.013836095484263343,0.9285714285714286,0.027265917602967323
4.247969e-06,0.013838199513381996,0.9285714285714286,0.027270002996674696
4.249756e-06,0.013840304182509505,0.9285714285714286,0.027274089614836936
4.257078e-06,0.013842409491937937,0.9285714285714286,0.027278177458004628
4.257086e-06,0.013844515441959531,0.9285714285714286,0.027282266526728657
4.2623874e-06,0.013846622032866707,0.9285714285714286,0.02728635682156025
4.2629927e-06,0.013848729264952063,0.9285714285714286,0.027290448343050968
4.2655593e-06,0.013850837138508371,0.9285714285714286,0.027294541091752684
4.2693723e-06,0.013852945653828589,0.9285714285714286,0.027298635068217624
4.2703296e-06,0.013855054811205846,0.9285714285714286,0.02730273027299833
4.2719466e-06,0.013857164610933455,0.9285714285714286,0.027306826706647695
4.273299e-06,0.013859275053304905,0.9285714285714286,0.027310924369718922
4.275529e-06,0.013861386138613862,0.9285714285714286,0.027315023262765557
4.2792126e-06,0.013863497867154174,0.9285714285714286,0.027319123386341473
4.2807837e-06,0.013865610239219868,0.9285714285714286,0.027323224741000886
4.2811803e-06,0.01386772325510515,0.9285714285714286,0.027327327327298333
4.281952e-06,0.013869836915104405,0.9285714285714286,0.02733143114578869
4.2875417e-06,0.013871951219512195,0.9285714285714286,0.02733553619702717
4.2887564e-06,0.013874066168623266,0.9285714285714286,0.02733964248156931
4.2897213e-06,0.01387618176273254,0.9285714285714286,0.027343749999970985
4.2910474e-06,0.013878298002135123,0.9285714285714286,0.02734785875278841
4.2913825e-06,0.013880414887126297,0.9285714285714286,0.02735196874057813
4.2921893e-06,0.013882532418001525,0.9285714285714286,0.027356079963897023
4.2922466e-06,0.013884650595056454,0.9285714285714286,0.027360192423302294
4.2938473e-06,0.013886769418586907,0.9285714285714286,0.02736430611935151
4.295723e-06,0.013888888888888888,0.9285714285714286,0.02736842105260254
4.297633e-06,0.013891009006258587,0.9285714285714286,0.02737253722361361
4.3022997e-06,0.013893129770992366,0.9285714285714286,0.027376654632943274
4.3040886e-06,0.013895251183386777,0.9285714285714286,0.02738077328115043
4.305653e-06,0.013897373243738546,0.9285714285714286,0.027384893168794295
4.305875e-06,0.013899495952344585,0.9285714285714286,0.027389014296434443
4.30845e-06,0.013901619309501985,0.9285714285714286,0.02739313666463078
4.309642e-06,0.013903743315508022,0.9285714285714286,0.027397260273943534
4.3103323e-06,0.013905867970660147,0.9285714285714286,0.027401385124933286
4.3118866e-06,0.013907993275255999,0.9285714285714286,0.027405511218160955
4.312125e-06,0.013910119229593397,0.9285714285714286,0.027409638554187786
4.313219e-06,0.013912245833970341,0.9285714285714286,0.02741376713357537
4.3166306e-06,0.013914373088685015,0.9285714285714286,0.02741789695688564
4.320201e-06,0.013916500994035786,0.9285714285714286,0.02742202802468087
4.321025e-06,0.013918629550321198,0.9285714285714286,0.027426160337523642
4.3222326e-06,0.013920758757839987,0.9285714285714286,0.027430293895976926
4.324179e-06,0.013922888616891066,0.9285714285714286,0.027434428700604
4.324389e-06,0.013925019127773526,0.9285714285714286,0.027438564751968476
4.3244468e-06,0.013927150290786654,0.9285714285714286,0.027442702050634336
4.3253044e-06,0.01392928210622991,0.9285714285714286,0.027446840597165872
4.3259397e-06,0.01393141457440294,0.9285714285714286,0.02745098039212774
4.3261007e-06,0.013933547695605574,0.9285714285714286,0.027455121436084914
4.3310542e-06,0.013935681470137825,0.9285714285714286,0.02745926372960273
4.3336204e-06,0.013937815898299892,0.9285714285714286,0.027463407273246854
4.334765e-06,0.013939950980392158,0.9285714285714286,0.027467552067583296
4.3364025e-06,0.013942086716715183,0.9285714285714286,0.027471698113178403
4.336746e-06,0.013944223107569721,0.9285714285714286,0.02747584541059887
4.3369523e-06,0.013946360153256706,0.9285714285714286,0.027479993960411734
4.3394098e-06,0.013948497854077254,0.9285714285714286,0.027484143763184372
4.3406017e-06,0.013950636210332669,0.9285714285714286,0.0274882948194845
4.344648e-06,0.01395277522232444,0.9285714285714286,0.0274924471298802
4.344768e-06,0.01395491489035424,0.9285714285714286,0.027496600694939855
4.347653e-06,0.013957055214723926,0.9285714285714286,0.02750075551523223
4.3477858e-06,0.013959196195735542,0.9285714285714286,0.027504911591326422
4.351722e-06,0.013961337833691316,0.9285714285714286,0.02750906892379185
4.3523783e-06,0.013963480128893663,0.9285714285714286,0.027513227513198325
4.355015e-06,0.013965623081645182,0.9285714285714286,0.027517387360115955
4.3558703e-06,0.013967766692248657,0.9285714285714286,0.027521548465115214
4.356244e-06,0.013969910961007062,0.9285714285714286,0.027525710828766925
4.3564105e-06,0.013972055888223553,0.9285714285714286,0.027529874451642247
4.356859e-06,0.013974201474201474,0.9285714285714286,0.027534039334312692
4.3571167e-06,0.013976347719244355,0.9285714285714286,0.027538205477350114
4.357607e-06,0.013978494623655914,0.9285714285714286,0.027542372881326712
4.360313e-06,0.013980642187740052,0.9285714285714286,0.027546541546815028
4.361203e-06,0.013982790411800861,0.9285714285714286,0.02755071147438797
4.3619852e-06,0.013984939296142616,0.9285714285714286,0.027554882664618762
4.362572e-06,0.013987088841069781,0.9285714285714286,0.027559055118080995
4.3657683e-06,0.01398923904688701,0.9285714285714286,0.027563228835348615
4.3665095e-06,0.013991389913899139,0.9285714285714286,0.027567403816995895
4.3669925e-06,0.013993541442411194,0.9285714285714286,0.027571580063597473
4.367013e-06,0.01399569363272839,0.9285714285714286,0.027575757575728322
4.3695545e-06,0.01399784648515613,0.9285714285714286,0.02757993635396377
4.3711257e-06,0.014,0.9285714285714286,0.027584116398879498
4.372043e-06,0.014002154177565779,0.9285714285714286,0.027588297711051524
4.3721097e-06,0.014004309018159434,0.9285714285714286,0.027592480291056234
4.3727437e-06,0.014006464522087116,0.9285714285714286,0.027596664139470345
4.378427e-06,0.014008620689655173,0.9285714285714286,0.027600849256870934
4.3784435e-06,0.014010777521170132,0.9285714285714286,0.027605035643835422
4.378999e-06,0.014012935016938713,0.9285714285714286,0.027609223300941586
4.3820446e-06,0.014015093177267826,0.9285714285714286,0.02761341222876755
4.3823707e-06,0.014017252002464571,0.9285714285714286,0.02761760242789179
4.382713e-06,0.014019411492836234,0.9285714285714286,0.027621793898893143
4.382805e-06,0.014021571648690292,0.9285714285714286,0.027625986642350775
4.3831565e-06,0.014023732470334413,0.9285714285714286,0.02763018065884423
4.3843183e-06,0.014025893958076449,0.9285714285714286,0.027634375948953377
4.3858613e-06,0.014028056112224449,0.9285714285714286,0.027638572513258453
4.386677e-06,0.014030218933086648,0.9285714285714286,0.027642770352340054
4.3882924e-06,0.014032382420971472,0.9285714285714286,0.027646969466779116
4.3889036e-06,0.014034546576187539,0.9285714285714286,0.027651169857156935
4.389079e-06,0.014036711399043653,0.9285714285714286,0.027655371524055148
4.3899413e-06,0.014038876889848811,0.9285714285714286,0.02765957446805576
4.393745e-06,0.014041043048912205,0.9285714285714286,0.02766377868974114
4.397006e-06,0.01404320987654321,0.9285714285714286,0.02766798418969397
4.398688e-06,0.014045377373051397,0.9285714285714286,0.027672190968497327
4.3993423e-06,0.014047545538746526,0.9285714285714286,0.027676399026734626
4.400735e-06,0.014049714373938552,0.9285714285714286,0.027680608364989645
4.40144e-06,0.014051883878937617,0.9285714285714286,0.027684818983846508
4.402427e-06,0.014054054054054054,0.9285714285714286,0.02768903088388969
4.4113617e-06,0.014056224899598393,0.9285714285714286,0.027693244065704035
4.411463e-06,0.014058396415881353,0.9285714285714286,0.02769745852987474
4.4117905e-06,0.014060568603213844,0.9285714285714286,0.02770167427698736
4.413992e-06,0.01406274146190697,0.9285714285714286,0.027705891307627788
4.4169315e-06,0.014064914992272025,0.9285714285714286,0.027710109622382295
4.418368e-06,0.014067089194620498,0.9285714285714286,0.02771432922183751
4.4216645e-06,0.01406926406926407,0.9285714285714286,0.027718550106580402
