threshold,precision,recall,f1
6.876563e-09,0.0085305448541552,0.9489795918367347,0.016909090909073252
6.880026e-09,0.008531327401155857,0.9489795918367347,0.01691062823891315
6.880656e-09,0.008532110091743119,0.9489795918367347,0.016912165848318398
6.8829786e-09,0.00853289292595651,0.9489795918367347,0.01691370373736526
6.8856836e-09,0.008533675903835566,0.9489795918367347,0.016915241906130023
6.885947e-09,0.008534459025419841,0.9489795918367347,0.01691678035468902
6.8862884e-09,0.008535242290748899,0.9489795918367347,0.01691831908311859
6.886774e-09,0.008536025699862322,0.9489795918367347,0.01691985809149511
6.887063e-09,0.008536809252799706,0.9489795918367347,0.016921397379894988
6.8872996e-09,0.00853759294960066,0.9489795918367347,0.016922936948394664
6.893135e-09,0.008538376790304811,0.9489795918367347,0.01692447679707059
6.8932926e-09,0.008539160774951794,0.9489795918367347,0.016926016925999248
6.8939103e-09,0.008539944903581268,0.9489795918367347,0.01692755733525717
6.8965016e-09,0.008540729176232895,0.9489795918367347,0.01692909802492088
6.900159e-09,0.008541513592946363,0.9489795918367347,0.01693063899506697
6.9009882e-09,0.008542298153761367,0.9489795918367347,0.01693218024577203
6.9010544e-09,0.008543082858717618,0.9489795918367347,0.016933721777112686
6.904253e-09,0.008543867707854846,0.9489795918367347,0.016935263589165597
6.9057418e-09,0.008544652701212789,0.9489795918367347,0.016936805682007443
6.907296e-09,0.008545437838831205,0.9489795918367347,0.016938348055714942
6.9134782e-09,0.008546223120749862,0.9489795918367347,0.01693989071036482
6.91506e-09,0.008547008547008548,0.9489795918367347,0.016941433646033864
6.9174746e-09,0.00854779411764706,0.9489795918367347,0.016942976862798848
6.920576e-09,0.008548579832705213,0.9489795918367347,0.016944520360736612
6.921249e-09,0.008549365692222834,0.9489795918367347,0.01694606413992399
6.922015e-09,0.008550151696239771,0.9489795918367347,0.01694760820043788
6.922503e-09,0.00855093784479588,0.9489795918367347,0.01694915254235518
6.922701e-09,0.008551724137931035,0.9489795918367347,0.016950697165752825
6.9284076e-09,0.00855251057568512,0.9489795918367347,0.01695224207070778
6.9284876e-09,0.008553297158098041,0.9489795918367347,0.016953787257297032
6.929915e-09,0.008554083885209713,0.9489795918367347,0.01695533272559761
6.930747e-09,0.008554870757060068,0.9489795918367347,0.01695687847568655
6.933114e-09,0.008555657773689053,0.9489795918367347,0.016958424507640936
6.935957e-09,0.008556444935136628,0.9489795918367347,0.016959970821537867
6.9405894e-09,0.008557232241442768,0.9489795918367347,0.016961517417454476
6.944297e-09,0.008558019692647465,0.9489795918367347,0.016963064295467924
6.944443e-09,0.008558807288790724,0.9489795918367347,0.016964611455655396
6.944813e-09,0.008559595029912563,0.9489795918367347,0.01696615889809411
6.9452772e-09,0.00856038291605302,0.9489795918367347,0.016967706622861317
6.945516e-09,0.00856117094725214,0.9489795918367347,0.016969254630034278
6.9509096e-09,0.00856195912354999,0.9489795918367347,0.016970802919690307
6.951639e-09,0.008562747444986649,0.9489795918367347,0.01697235149190672
6.958285e-09,0.00856353591160221,0.9489795918367347,0.016973900346760884
6.9583512e-09,0.00856432452343678,0.9489795918367347,0.016975449484330177
6.9605015e-09,0.008565113280530485,0.9489795918367347,0.01697699890469202
6.960701e-09,0.00856590218292346,0.9489795918367347,0.01697854860792385
6.962267e-09,0.008566691230655859,0.9489795918367347,0.016980098594103137
6.9639543e-09,0.00856748042376785,0.9489795918367347,0.016981648863307382
6.9649904e-09,0.008568269762299612,0.9489795918367347,0.01698319941561411
6.965057e-09,0.008569059246291349,0.9489795918367347,0.016984750251100883
6.9650703e-09,0.008569848875783265,0.9489795918367347,0.01698630136984527
6.9675012e-09,0.008570638650815593,0.9489795918367347,0.0169878527719249
6.968711e-09,0.008571428571428572,0.9489795918367347,0.01698940445741741
6.9694157e-09,0.008572218637662457,0.9489795918367347,0.01699095642640045
6.9716095e-09,0.008573008849557522,0.9489795918367347,0.016992508678951742
6.972341e-09,0.008573799207154053,0.9489795918367347,0.016994061215148997
6.9727135e-09,0.008574589710492348,0.9489795918367347,0.016995614035069974
6.973791e-09,0.008575380359612726,0.9489795918367347,0.016997167138792447
6.9755735e-09,0.008576171154555515,0.9489795918367347,0.01699872052639424
6.9778756e-09,0.008576962095361063,0.9489795918367347,0.017000274197953184
6.9808572e-09,0.00857775318206973,0.9489795918367347,0.017001828153547144
6.9810704e-09,0.00857854441472189,0.9489795918367347,0.01700338239325402
6.9831207e-09,0.008579335793357934,0.9489795918367347,0.017004936917151745
6.9862782e-09,0.008580127318018268,0.9489795918367347,0.01700649172531826
6.987571e-09,0.008580918988743311,0.9489795918367347,0.017008046817831544
6.9878108e-09,0.008581710805573498,0.9489795918367347,0.017009602194769616
6.98881e-09,0.00858250276854928,0.9489795918367347,0.017011157856210515
6.989677e-09,0.00858329487771112,0.9489795918367347,0.0170127138022323
6.992597e-09,0.0085840871330995,0.9489795918367347,0.017014270032913077
6.993878e-09,0.008584879534754916,0.9489795918367347,0.017015826548330962
6.994238e-09,0.008585672082717873,0.9489795918367347,0.017017383348564116
6.9946644e-09,0.008586464777028898,0.9489795918367347,0.01701894043369071
6.996279e-09,0.008587257617728532,0.9489795918367347,0.01702049780378896
7.000724e-09,0.008588050604857327,0.9489795918367347,0.017022055458937105
7.0034627e-09,0.008588843738455856,0.9489795918367347,0.017023613399213416
7.0035284e-09,0.008589637018564699,0.9489795918367347,0.01702517162469618
7.004878e-09,0.00859043044522446,0.9489795918367347,0.017026730135463727
7.0057604e-09,0.00859122401847575,0.9489795918367347,0.017028288931594412
7.0060406e-09,0.008592017738359202,0.9489795918367347,0.017029848013166614
7.0095556e-09,0.008592811604915459,0.9489795918367347,0.01703140738025875
7.0116952e-09,0.008593605618185179,0.9489795918367347,0.017032967032949247
7.0136483e-09,0.008594399778209038,0.9489795918367347,0.01703452697131658
7.0163244e-09,0.008595194085027727,0.9489795918367347,0.017036087195439253
7.0167125e-09,0.008595988538681949,0.9489795918367347,0.017037647705395783
7.0222828e-09,0.008596783139212423,0.9489795918367347,0.017039208501264728
7.023849e-09,0.008597577886659886,0.9489795918367347,0.017040769583124667
7.0247475e-09,0.00859837278106509,0.9489795918367347,0.017042330951054223
7.0249344e-09,0.008599167822468794,0.9489795918367347,0.017043892605132022
7.02665e-09,0.00859996301091178,0.9489795918367347,0.017045454545436742
7.0272663e-09,0.008600758346434846,0.9489795918367347,0.017047016772047084
7.027374e-09,0.008601553829078802,0.9489795918367347,0.017048579285041776
7.0326567e-09,0.008602349458884469,0.9489795918367347,0.017050142084499564
7.0425226e-09,0.008603145235892692,0.9489795918367347,0.017051705170499247
7.042832e-09,0.008603941160144324,0.9489795918367347,0.017053268543119626
7.0450485e-09,0.008604737231680237,0.9489795918367347,0.017054832202439554
7.0469843e-09,0.008605533450541316,0.9489795918367347,0.0170563961485379
7.048275e-09,0.008606329816768461,0.9489795918367347,0.017057960381493556
7.0501027e-09,0.008607126330402592,0.9489795918367347,0.01705952490138547
7.052268e-09,0.008607922991484634,0.9489795918367347,0.017061089708292586
7.0526176e-09,0.00860871980005554,0.9489795918367347,0.017062654802293898
7.0536808e-09,0.008609516756156267,0.9489795918367347,0.017064220183468416
7.054434e-09,0.008610313859827794,0.9489795918367347,0.017065785851895197
7.0548376e-09,0.008611111111111111,0.9489795918367347,0.01706735180765331
7.0554838e-09,0.008611908510047226,0.9489795918367347,0.017068918050821856
7.060452e-09,0.008612706056677162,0.9489795918367347,0.01707048458147997
7.0636976e-09,0.008613503751041956,0.9489795918367347,0.017072051399706814
7.06487e-09,0.00861430159318266,0.9489795918367347,0.017073618505581582
7.0663924e-09,0.008615099583140343,0.9489795918367347,0.01707518589918349
7.066473e-09,0.008615897720956087,0.9489795918367347,0.01707675358059179
7.0694393e-09,0.00861669600667099,0.9489795918367347,0.017078321549885752
7.0737958e-09,0.008617494440326168,0.9489795918367347,0.017079889807144703
7.075388e-09,0.008618293021962747,0.9489795918367347,0.017081458352447954
7.0760224e-09,0.008619091751621871,0.9489795918367347,0.017083027185874886
7.0797213e-09,0.008619890629344703,0.9489795918367347,0.017084596307504894
7.0824764e-09,0.008620689655172414,0.9489795918367347,0.017086165717417397
7.084193e-09,0.008621488829146194,0.9489795918367347,0.01708773541569185
7.087612e-09,0.00862228815130725,0.9489795918367347,0.017089305402407735
7.089559e-09,0.008623087621696801,0.9489795918367347,0.017090875677644564
7.0899917e-09,0.008623887240356082,0.9489795918367347,0.017092446241481873
7.092345e-09,0.008624687007326347,0.9489795918367347,0.017094017093999242
7.094171e-09,0.00862548692264886,0.9489795918367347,0.017095588235276266
7.097108e-09,0.008626286986364902,0.9489795918367347,0.01709715966539257
7.1025656e-09,0.00862708719851577,0.9489795918367347,0.017098731384427815
7.102891e-09,0.008627887559142778,0.9489795918367347,0.01710030339246169
7.1036763e-09,0.008628688068287252,0.9489795918367347,0.017101875689573904
7.1106037e-09,0.008629488725990536,0.9489795918367347,0.01710344827584421
7.1129906e-09,0.008630289532293986,0.9489795918367347,0.01710502115135238
7.1137647e-09,0.00863109048723898,0.9489795918367347,0.01710659431617822
7.1148767e-09,0.008631891590866901,0.9489795918367347,0.01710816777040156
7.116262e-09,0.008632692843219159,0.9489795918367347,0.01710974151410227
7.120131e-09,0.00863349424433717,0.9489795918367347,0.017111315547360235
7.1268293e-09,0.008634295794262371,0.9489795918367347,0.017112889870255384
7.127536e-09,0.008635097493036212,0.9489795918367347,0.017114464482867665
7.1279844e-09,0.008635899340700158,0.9489795918367347,0.017116039385277056
7.128474e-09,0.008636701337295691,0.9489795918367347,0.017117614577563573
7.128583e-09,0.008637503482864307,0.9489795918367347,0.01711919005980725
7.129575e-09,0.00863830577744752,0.9489795918367347,0.017120765832088162
7.131724e-09,0.008639108221086855,0.9489795918367347,0.0171223418944864
7.133819e-09,0.008639910813823858,0.9489795918367347,0.0171239182470821
7.1411024e-09,0.008640713555700084,0.9489795918367347,0.01712549488995542
7.141226e-09,0.008641516446757109,0.9489795918367347,0.017127071823186533
7.141988e-09,0.008642319487036521,0.9489795918367347,0.017128649046855675
7.1437047e-09,0.008643122676579925,0.9489795918367347,0.017130226561043082
7.1438686e-09,0.008643926015428943,0.9489795918367347,0.017131804365829027
7.145995e-09,0.00864472950362521,0.9489795918367347,0.01713338246129383
7.1495934e-09,0.008645533141210375,0.9489795918367347,0.017134960847517804
7.1511344e-09,0.008646336928226106,0.9489795918367347,0.017136539524581332
7.151612e-09,0.008647140864714086,0.9489795918367347,0.0171381184925648
7.1553776e-09,0.008647944950716012,0.9489795918367347,0.01713969775154863
7.1561694e-09,0.008648749186273598,0.9489795918367347,0.01714127730161329
7.156961e-09,0.008649553571428572,0.9489795918367347,0.01714285714283924
7.1571797e-09,0.008650358106222677,0.9489795918367347,0.017144437275307012
7.1575617e-09,0.008651162790697674,0.9489795918367347,0.01714601769909714
7.1590227e-09,0.008651967624895339,0.9489795918367347,0.017147598414290196
7.16226e-09,0.008652772608857462,0.9489795918367347,0.01714917942096679
7.16241e-09,0.008653577742625849,0.9489795918367347,0.01715076071920754
7.1634076e-09,0.008654383026242322,0.9489795918367347,0.017152342309093117
7.1644726e-09,0.008655188459748721,0.9489795918367347,0.017153924190704214
7.1667015e-09,0.008655994043186895,0.9489795918367347,0.017155506364121546
7.1701183e-09,0.008656799776598716,0.9489795918367347,0.017157088829425862
7.1737305e-09,0.008657605660026066,0.9489795918367347,0.017158671586697948
7.1775488e-09,0.008658411693510846,0.9489795918367347,0.017160254636018613
7.178234e-09,0.008659217877094972,0.9489795918367347,0.0171618379774687
7.1849735e-09,0.008660024210820374,0.9489795918367347,0.017163421611129073
7.1877695e-09,0.008660830694729,0.9489795918367347,0.017165005537080637
7.1909096e-09,0.00866163732886281,0.9489795918367347,0.017166589755404315
7.202357e-09,0.008662444113263786,0.9489795918367347,0.01716817426618108
7.20266e-09,0.008663251047973917,0.9489795918367347,0.0171697590694919
7.2070567e-09,0.008664058133035215,0.9489795918367347,0.017171344165417816
7.2076345e-09,0.008664865368489705,0.9489795918367347,0.017172929554039866
7.208446e-09,0.008666480290746436,0.9489795918367347,0.01717610120969672
7.213479e-09,0.008667287977632806,0.9489795918367347,0.01717768747689377
7.2163417e-09,0.008668095815080623,0.9489795918367347,0.01717927403711146
7.216644e-09,0.008668903803131992,0.9489795918367347,0.017180860890430978
7.216878e-09,0.00866971194182903,0.9489795918367347,0.017182448036933556
7.2178836e-09,0.008670520231213872,0.9489795918367347,0.01718403547670046
7.2215873e-09,0.008671328671328672,0.9489795918367347,0.01718562320981297
7.229402e-09,0.008672137262215591,0.9489795918367347,0.01718721123635241
7.232781e-09,0.008672946003916814,0.9489795918367347,0.01718879955640013
7.234229e-09,0.008673754896474537,0.9489795918367347,0.017190388170037502
7.235775e-09,0.008674563939930977,0.9489795918367347,0.017191977077345943
7.2366584e-09,0.008675373134328358,0.9489795918367347,0.017193566278406895
7.2382322e-09,0.008676182479708928,0.9489795918367347,0.01719515577330182
7.2405237e-09,0.008676991976114946,0.9489795918367347,0.017196745562112217
7.2405517e-09,0.008677801623588692,0.9489795918367347,0.01719833564491963
7.241366e-09,0.008678611422172453,0.9489795918367347,0.017199926021805603
7.243232e-09,0.00867942137190854,0.9489795918367347,0.01720151669285173
7.2462716e-09,0.008680231472839276,0.9489795918367347,0.017203107658139642
7.2477366e-09,0.008681041725007001,0.9489795918367347,0.017204698917750973
7.248276e-09,0.00868185212845407,0.9489795918367347,0.017206290471767416
7.249368e-09,0.008683473389355743,0.9489795918367347,0.017209474463342506
7.2499904e-09,0.008684284246895135,0.9489795918367347,0.01721106690106466
7.2555375e-09,0.008685095255883452,0.9489795918367347,0.017212659633518954
7.2594415e-09,0.008685906416363126,0.9489795918367347,0.017214252660787206
7.262183e-09,0.00868671772837661,0.9489795918367347,0.017215845982951294
7.262571e-09,0.008687529191966371,0.9489795918367347,0.017217439600093105
7.2642337e-09,0.008688340807174889,0.9489795918367347,0.017219033512294556
7.2646626e-09,0.008689152574044661,0.9489795918367347,0.017220627719637605
7.2703044e-09,0.008689964492618203,0.9489795918367347,0.017222222222204243
7.270555e-09,0.008690776562938042,0.9489795918367347,0.017223817020076467
7.275382e-09,0.008691588785046729,0.9489795918367347,0.01722541211333634
7.2788238e-09,0.008692401158986821,0.9489795918367347,0.017227007502065923
7.2809345e-09,0.008693213684800897,0.9489795918367347,0.01722860318634733
7.281629e-09,0.00869402636253155,0.9489795918367347,0.017230199166262693
7.282157e-09,0.008694839192221391,0.9489795918367347,0.01723179544189418
